date,Basketballs,Soccer balls,Tennis rackets,Running shoes,Treadmills,Dumbbells,Yoga mats,Baseball bats,Swim goggles,Hiking boots,Camping tents,Football helmets,Bicycles,Skateboards,Ski equipment,Snowboards,Golf clubs,Cricket bats,Boxing gloves,Fishing rods,Kayaks,Canoes,Paddles,Climbing gear,Water bottles,Gym bags,Sports watches,Exercise bikes,Rowing machines,Weight benches,Resistance bands,Pull-up bars,Ellipticals,Protein powder,Running gear,Swim caps,Soccer cleats,Basketball jerseys,Fitness trackers,Hiking backpacks,Sleeping bags,Camping stoves,Headlamps,Sports sunglasses,Knee pads,Elbow pads,Ski poles,Snowshoes,Life jackets,Tennis balls,Sports uniforms,Baseball gloves,Frisbees,Lacrosse sticks,Squash rackets,Volleyballs,Scuba gear,Archery bows,Sports towels,Ankle weights,Jump ropes,Workout clothes,Fitness mats,Kayak paddles,Trekking poles,Trail running shoes,Compression socks,Skipping ropes,Weightlifting belts,Boxing bags,Paintball guns,Baseball caps,Wrist supports,Fingerless gloves,Water bladders,Athletic tape,Biking helmets,Ski goggles,Paddleboards,Dartboards,Hand wraps,Paragliding kits,Mountain bikes,Gym gloves,Tackle boxes,Cross-trainers,Martial arts gear,Aerobics steps,Shin guards,Hip bags,Cycling jerseys,Longboards,Balance boards,Roller skates,Snow tubes,Arm warmers,Hammocks,Athletic shoes,Tennis grips,Hunting boots,Outdoor grills,Baseball hats,Wrestling shoes,Sports drinks
2021-06-27,0.09,0.1,0.09,3.4782608695652173,0.22,1.0434782608695652,0.08,0.33,0.14,0.782051282051282,0.28,0.1,1.0,0.704225352112676,0.02,0.1,2.34375,0.208,0.51,0.42,1.3823529411764706,0.21,0.42,0.1,1.1967213114754098,0.06,0.03,0.09,0.04,0.2112,0.3508771929824561,0.0,0.0288,2.1481481481481484,0.09,0.43,0.6428571428571429,0.13,0.02127659574468085,0.77376,0.23,0.35942399999999997,0.05,0.8423999999999999,0.32,0.07,0.02,0.03,0.53,0.23,0.32586666666666664,0.25,0.4311272727272727,0.04,0.0,0.28287999999999996,0.08,0.04,0.16741463414634147,0.09,0.64896,0.33,0.1248,0.0512,0.064,0.24,0.8375,0.0,0.10958048780487804,0.3432,0.14,0.2,0.10919999999999999,0.07,0.08964507042253521,0.054400000000000004,0.0,0.05,0.06,0.0,0.8735999999999999,0.0,0.6101694915254238,0.3466666666666666,0.44781176470588235,0.0,0.10467096774193549,0.0,0.13,0.14650434782608696,0.429,0.18,0.1306046511627907,0.82,0.01,0.2349176470588235,0.25,0.26,0.2016,0.09,0.09,0.32,0.08,0.05
2021-07-04,0.12,0.09,0.1,3.4782608695652173,0.21,1.0,0.08,0.26,0.15,0.7948717948717948,0.25,0.11,0.9574468085106383,0.6338028169014085,0.01,0.09,2.25,0.2392,0.42,0.39,1.411764705882353,0.22,0.48,0.1,1.0163934426229508,0.05,0.03,0.09,0.04,0.24,0.3684210526315789,0.0,0.0256,2.1481481481481484,0.08,0.3,0.6285714285714286,0.13,0.0425531914893617,0.78208,0.2,0.264576,0.05,0.624,0.32,0.06,0.01,0.04,0.53,0.24,0.3328,0.24,0.7261090909090909,0.03,0.0,0.27456,0.09,0.04,0.0,0.1,0.53664,0.32,0.0,0.064,0.0768,0.24,0.8125,0.0,0.0,0.25583999999999996,0.14,0.19,0.0,0.07,0.0,0.0608,0.10261333333333332,0.05,0.06,0.0,0.8632,0.0,0.6101694915254238,0.312,0.5065411764705882,0.0,0.0,0.0,0.15,0.11394782608695651,0.5538,0.19,0.11028837209302325,0.78,0.01,0.3083294117647059,0.26,0.27,0.20639999999999997,0.11,0.09,0.29,0.08,0.05
2021-07-11,0.09,0.09,0.09,3.4347826086956523,0.23,1.0434782608695652,0.08,0.3,0.14,0.7564102564102564,0.25,0.13,0.9574468085106383,0.704225352112676,0.01,0.1,2.46875,0.21839999999999998,0.47,0.41,1.2352941176470589,0.19,0.48,0.09,1.1311475409836065,0.06,0.03,0.07,0.04,0.2112,0.3508771929824561,0.0,0.0192,2.2962962962962963,0.07,0.1,0.7714285714285715,0.13,0.02127659574468085,0.7155199999999999,0.23,0.35942399999999997,0.07,0.6032,0.35,0.07,0.02,0.04,0.42,0.21,0.39519999999999994,0.21,0.46516363636363633,0.03,0.0,0.30784,0.09,0.05,0.0,0.12,0.624,0.32,0.15715555555555555,0.054400000000000004,0.0768,0.26,0.8,0.0,0.0,0.312,0.15,0.2,0.0,0.07,0.0,0.0608,0.19968,0.05,0.05,0.0,0.7903999999999999,0.0,0.5932203389830508,0.4784,0.42578823529411763,0.0,0.0,0.0,0.17,0.0976695652173913,0.46799999999999997,0.18,0.12770232558139535,0.74,0.0,0.27896470588235295,0.23,0.25,0.19679999999999997,0.11,0.07,0.29,0.09,0.05
2021-07-18,0.1,0.09,0.1,3.5652173913043477,0.21,1.0,0.08,0.29,0.13,0.8076923076923077,0.24,0.16,0.9361702127659575,0.7323943661971831,0.02,0.09,2.4375,0.208,0.39,0.39,1.1470588235294117,0.21,0.44,0.09,1.1311475409836065,0.06,0.02,0.07,0.04,0.22079999999999997,0.3157894736842105,0.0,0.0288,2.2222222222222223,0.08,0.09,0.7857142857142857,0.13,0.0425531914893617,0.59072,0.21,0.329472,0.07,0.5824,0.33,0.07,0.01,0.04,0.41,0.2,0.43679999999999997,0.22,0.6466909090909091,0.03,0.0,0.26624,0.09,0.07,0.10349268292682925,0.1,0.54912,0.32,0.13404444444444444,0.048,0.0704,0.26,0.9,0.0,0.11262439024390243,0.38064,0.13,0.2,0.0,0.07,0.0,0.0608,0.12757333333333332,0.07,0.05,0.104832,0.8632,0.0,0.5932203389830508,0.38826666666666665,0.33035294117647057,0.0,0.1248,0.0,0.16,0.1410782608695652,0.4134,0.16,0.1015813953488372,0.78,0.0,0.24225882352941175,0.24,0.3,0.168,0.12,0.06,0.26,0.08,0.06
2021-07-25,0.11,0.1,0.09,3.608695652173913,0.2,1.0,0.08,0.23,0.17,0.8589743589743589,0.23,0.2,0.8936170212765957,0.8169014084507042,0.02,0.11,2.1875,0.26,0.4,0.39,1.1764705882352942,0.21,0.45,0.09,1.180327868852459,0.07,0.03,0.08,0.05,0.2016,0.3333333333333333,0.0,0.032,2.185185185185185,0.09,0.18,0.8,0.13,0.02127659574468085,0.7238399999999999,0.22,0.309504,0.06,0.6968,0.35,0.06,0.02,0.04,0.4,0.23,0.6032,0.21,0.5218909090909091,0.03,0.0,0.6073599999999999,0.09,0.09,0.1521951219512195,0.1,0.5116799999999999,0.32,0.16177777777777777,0.0512,0.064,0.24,0.775,0.0,0.13393170731707318,0.21216,0.12,0.2,0.0,0.08,0.0,0.08,0.09429333333333333,0.06,0.05,0.10233599999999998,0.7903999999999999,0.0,0.6271186440677966,0.38826666666666665,0.3964235294117647,0.0,0.0,0.0,0.16,0.1519304347826087,0.4836,0.18,0.0,0.76,0.01,0.32301176470588233,0.21,0.33,0.168,0.13,0.05,0.24,0.09,0.06
2021-08-01,0.11,0.1,0.09,3.782608695652174,0.2,0.9130434782608695,0.08,0.25,0.11,0.7948717948717948,0.2,0.29,0.8936170212765957,0.7605633802816901,0.02,0.11,2.125,0.208,0.41,0.34,1.0294117647058822,0.22,0.43,0.09,1.1147540983606556,0.07,0.02,0.07,0.05,0.2112,0.3157894736842105,0.0,0.0256,2.1481481481481484,0.09,0.08,0.8571428571428571,0.13,0.02127659574468085,0.6656,0.2,0.304512,0.07,0.7072,0.42,0.07,0.01,0.04,0.3,0.23,0.5269333333333334,0.2,0.5218909090909091,0.03,0.0,0.5408,0.08,0.06,0.09436097560975609,0.1,0.6115200000000001,0.31,0.16177777777777777,0.0384,0.064,0.25,0.7625,0.0,0.1248,0.23088,0.12,0.19,0.0,0.08,0.08964507042253521,0.08,0.10261333333333332,0.04,0.05,0.0,0.7384000000000001,0.0,0.559322033898305,0.40906666666666663,0.46249411764705883,0.0,0.11070967741935483,0.0,0.21,0.09495652173913044,0.4134,0.16,0.0,0.72,0.0,0.2496,0.23,0.32,0.12,0.15,0.06,0.25,0.14,0.04
2021-08-08,0.08,0.09,0.08,3.652173913043478,0.21,0.9130434782608695,0.07,0.21,0.1,0.7564102564102564,0.2,0.3,0.8085106382978723,0.7183098591549296,0.02,0.13,2.15625,0.21839999999999998,0.36,0.33,1.0,0.18,0.37,0.09,1.2131147540983607,0.06,0.03,0.07,0.04,0.18239999999999998,0.3333333333333333,0.0,0.0256,2.111111111111111,0.08,0.06,0.9,0.1,0.02127659574468085,0.64064,0.2,0.394368,0.07,0.6968,0.41,0.06,0.01,0.04,0.26,0.2,0.4645333333333333,0.18,0.4197818181818182,0.03,0.0,0.47423999999999994,0.08,0.06,0.0,0.09,0.54912,0.31,0.1063111111111111,0.0384,0.0608,0.24,0.775,0.0,0.14001951219512196,0.23711999999999997,0.11,0.18,0.0,0.07,0.09667605633802816,0.0608,0.09706666666666666,0.05,0.04,0.0,0.7072,0.0,0.559322033898305,0.2981333333333333,0.46249411764705883,0.0,0.0,0.0,0.22,0.13293913043478262,0.40559999999999996,0.16,0.13350697674418602,0.66,0.0,0.1688470588235294,0.21,0.32,0.18239999999999998,0.15,0.05,0.23,0.1,0.04
2021-08-15,0.08,0.1,0.07,3.5217391304347827,0.23,0.9565217391304348,0.08,0.22,0.08,0.8076923076923077,0.19,0.27,0.9574468085106383,0.6901408450704225,0.02,0.14,1.9375,0.2704,0.36,0.32,0.7941176470588235,0.18,0.41,0.09,1.180327868852459,0.06,0.03,0.08,0.05,0.2592,0.3157894736842105,0.0,0.032,2.185185185185185,0.1,0.04,0.9857142857142858,0.1,0.02127659574468085,0.68224,0.19,0.494208,0.07,0.52,0.49,0.07,0.02,0.04,0.21,0.23,0.4437333333333333,0.19,0.5218909090909091,0.02,0.0,0.3328,0.07,0.06,0.0,0.1,0.48672,0.3,0.13404444444444444,0.0352,0.0608,0.22,0.7875,0.0,0.1217560975609756,0.14975999999999998,0.12,0.18,0.0,0.09,0.0,0.054400000000000004,0.12202666666666666,0.05,0.04,0.09235199999999999,0.676,0.0,0.4915254237288136,0.43679999999999997,0.33035294117647057,0.0,0.0,0.0,0.28,0.14379130434782608,0.3588,0.16,0.0,0.62,0.0,0.27896470588235295,0.23,0.3,0.1776,0.18,0.06,0.23,0.09,0.05
2021-08-22,0.08,0.1,0.08,3.5217391304347827,0.22,0.8695652173913043,0.08,0.23,0.08,0.7948717948717948,0.19,0.25,0.8297872340425532,0.7464788732394366,0.02,0.14,1.8125,0.22879999999999998,0.35,0.33,0.7941176470588235,0.16,0.39,0.1,1.180327868852459,0.07,0.03,0.09,0.04,0.1344,0.2982456140350877,0.0,0.022400000000000003,2.1481481481481484,0.09,0.04,1.0571428571428572,0.09,0.02127659574468085,0.80704,0.19,0.21964799999999998,0.08,0.46799999999999997,0.47,0.06,0.02,0.05,0.19,0.22,0.45066666666666666,0.19,0.37439999999999996,0.03,0.0,0.44928,0.08,0.06,0.1217560975609756,0.1,0.52416,0.31,0.2126222222222222,0.032,0.064,0.24,0.775,0.0,0.10044878048780488,0.23088,0.12,0.18,0.0,0.09,0.0,0.064,0.11093333333333333,0.07,0.03,0.157248,0.6656,0.0,0.5084745762711864,0.2912,0.3156705882352941,0.0,0.0,0.0,0.32,0.15735652173913042,0.3588,0.16,0.1248,0.58,0.01,0.21289411764705882,0.2,0.28,0.1296,0.2,0.05,0.22,0.09,0.05
2021-08-29,0.08,0.1,0.1,3.217391304347826,0.22,0.9130434782608695,0.08,0.19,0.07,0.8717948717948718,0.18,0.23,0.7872340425531915,0.6619718309859155,0.01,0.16,1.6875,0.1664,0.37,0.31,0.7647058823529411,0.14,0.37,0.08,1.1311475409836065,0.06,0.03,0.07,0.04,0.2592,0.2807017543859649,0.0,0.032,2.0,0.1,0.04,1.042857142857143,0.1,0.02127659574468085,0.5990399999999999,0.19,0.404352,0.07,0.4784,0.48,0.07,0.02,0.05,0.18,0.24,0.4992,0.18,0.5105454545454545,0.02,0.0,0.48256,0.06,0.07,0.0913170731707317,0.09,0.5116799999999999,0.32,0.15253333333333333,0.0256,0.0672,0.21,0.7625,0.0,0.14306341463414632,0.26832,0.11,0.17,0.0,0.08,0.1160112676056338,0.0704,0.11093333333333333,0.07,0.02,0.0,0.7799999999999999,0.0,0.4915254237288136,0.36746666666666666,0.27896470588235295,0.0,0.0,0.0,0.31,0.11394782608695651,0.42119999999999996,0.17,0.0,0.56,0.01,0.36705882352941177,0.19,0.26,0.168,0.2,0.07,0.22,0.11,0.05
2021-09-05,0.08,0.12,0.11,3.260869565217391,0.21,0.9130434782608695,0.09,0.21,0.08,0.8717948717948718,0.16,0.26,0.8297872340425532,0.6338028169014085,0.02,0.19,1.59375,0.2392,0.37,0.33,0.7647058823529411,0.16,0.4,0.09,0.9836065573770492,0.06,0.03,0.07,0.04,0.16319999999999998,0.2631578947368421,0.0,0.016,1.9259259259259258,0.09,0.04,1.2714285714285714,0.11,0.0425531914893617,0.5740799999999999,0.21,0.379392,0.08,0.5512,0.39,0.07,0.03,0.06,0.18,0.27,0.4298666666666667,0.18,0.5105454545454545,0.03,0.0,0.48256,0.06,0.06,0.1248,0.09,0.44928,0.28,0.18026666666666666,0.0352,0.0704,0.21,0.75,0.0,0.0,0.26208,0.11,0.19,0.0,0.09,0.0,0.0672,0.14143999999999998,0.06,0.03,0.14476799999999998,0.6968,0.0,0.5423728813559322,0.2912,0.38908235294117643,0.0,0.0,0.0,0.51,0.1410782608695652,0.3666,0.15,0.0,0.6,0.0,0.3523764705882353,0.21,0.26,0.15839999999999999,0.24,0.05,0.22,0.1,0.05
2021-09-12,0.09,0.11,0.11,3.260869565217391,0.24,0.9130434782608695,0.08,0.18,0.07,0.8589743589743589,0.16,0.23,0.7872340425531915,0.6197183098591549,0.02,0.18,1.40625,0.1456,0.36,0.27,0.5882352941176471,0.14,0.36,0.08,1.0491803278688525,0.06,0.03,0.07,0.03,0.17279999999999998,0.2807017543859649,0.0,0.032,1.8888888888888888,0.09,0.04,1.1571428571428573,0.11,0.02127659574468085,0.63232,0.19,0.329472,0.08,0.52,0.36,0.07,0.03,0.06,0.13,0.23,0.42293333333333333,0.16,0.4311272727272727,0.03,0.0,0.63232,0.06,0.06,0.1248,0.08,0.39936,0.31,0.19413333333333332,0.022400000000000003,0.0608,0.2,0.7875,0.0,0.1187121951219512,0.26832,0.12,0.17,0.0,0.1,0.0,0.08,0.11093333333333333,0.08,0.02,0.14476799999999998,0.6968,0.0,0.4576271186440678,0.38826666666666665,0.33035294117647057,0.0,0.10265806451612904,0.0,0.42,0.2034782608695652,0.30419999999999997,0.14,0.1189953488372093,0.52,0.0,0.42578823529411763,0.18,0.27,0.16319999999999998,0.23,0.06,0.21,0.11,0.06
2021-09-19,0.09,0.12,0.07,3.217391304347826,0.23,0.9130434782608695,0.08,0.2,0.06,0.9358974358974359,0.13,0.22,0.7446808510638298,0.6197183098591549,0.02,0.2,1.4375,0.1248,0.34,0.27,0.5,0.12,0.35,0.08,1.0327868852459017,0.07,0.03,0.08,0.04,0.22079999999999997,0.2631578947368421,0.0,0.022400000000000003,1.8518518518518519,0.09,0.03,0.9142857142857143,0.11,0.02127659574468085,0.61568,0.21,0.329472,0.08,0.5095999999999999,0.36,0.06,0.03,0.07,0.11,0.23,0.47146666666666665,0.18,0.39709090909090905,0.04,0.0,0.44928,0.05,0.07,0.11566829268292683,0.08,0.48672,0.33,0.1063111111111111,0.022400000000000003,0.054400000000000004,0.21,0.7375,0.0,0.1248,0.26832,0.1,0.18,0.0,0.1,0.0,0.0768,0.19136,0.09,0.02,0.0,0.6968,0.0,0.4406779661016949,0.36746666666666666,0.3009882352941176,0.0,0.11070967741935483,0.0,0.24,0.10852173913043478,0.2652,0.15,0.13931162790697674,0.5,0.0,0.44047058823529406,0.17,0.25,0.1248,0.24,0.05,0.21,0.12,0.05
2021-09-26,0.08,0.11,0.07,2.9565217391304346,0.21,0.8260869565217391,0.08,0.2,0.05,0.9487179487179487,0.16,0.23,0.7659574468085106,0.6197183098591549,0.03,0.23,1.40625,0.156,0.36,0.25,0.47058823529411764,0.12,0.36,0.08,0.9836065573770492,0.06,0.03,0.08,0.03,0.2784,0.24561403508771928,0.0,0.022400000000000003,1.8148148148148149,0.1,0.02,0.8285714285714286,0.1,0.0425531914893617,0.54912,0.21,0.329472,0.09,0.46799999999999997,0.33,0.07,0.02,0.08,0.1,0.23,0.40213333333333334,0.17,0.4765090909090909,0.03,0.1119340206185567,0.46592,0.05,0.07,0.09436097560975609,0.09,0.39936,0.3,0.12017777777777777,0.016,0.054400000000000004,0.21,0.7375,0.0,0.13697560975609757,0.28703999999999996,0.13,0.16,0.0,0.11,0.0,0.0736,0.0,0.08,0.02,0.132288,0.6448,0.0,0.4406779661016949,0.2565333333333333,0.3009882352941176,0.0,0.0,0.0,0.19,0.11666086956521739,0.37439999999999996,0.13,0.09867906976744185,0.52,0.01,0.4331294117647059,0.19,0.25,0.096,0.26,0.05,0.19,0.14,0.05
2021-10-03,0.09,0.12,0.07,3.130434782608696,0.24,0.8695652173913043,0.07,0.2,0.05,0.9871794871794872,0.13,0.21,0.7021276595744681,0.6056338028169014,0.02,0.24,1.34375,0.1456,0.33,0.26,0.47058823529411764,0.09,0.34,0.09,1.0491803278688525,0.06,0.03,0.07,0.04,0.1344,0.24561403508771928,0.0,0.0256,1.8888888888888888,0.1,0.03,0.7,0.12,0.02127659574468085,0.59072,0.2,0.35942399999999997,0.08,0.5304,0.33,0.06,0.04,0.08,0.11,0.22,0.4437333333333333,0.18,0.4197818181818182,0.03,0.0,0.42432,0.05,0.07,0.0,0.08,0.34944,0.31,0.12017777777777777,0.0192,0.0608,0.22,0.7875,0.0,0.0,0.29328,0.12,0.18,0.12011999999999999,0.11,0.0,0.0864,0.0,0.09,0.02,0.09235199999999999,0.6552,0.0,0.4067796610169492,0.32586666666666664,0.27896470588235295,0.0,0.0,0.0,0.16,0.0976695652173913,0.37439999999999996,0.13,0.16833488372093022,0.5,0.01,0.4771764705882353,0.17,0.26,0.0,0.31,0.06,0.2,0.16,0.06
2021-10-10,0.09,0.11,0.06,2.739130434782609,0.22,0.8260869565217391,0.07,0.19,0.05,1.0,0.14,0.2,0.6808510638297872,0.6338028169014085,0.04,0.3,1.28125,0.2496,0.38,0.26,0.4117647058823529,0.09,0.34,0.08,0.9344262295081968,0.06,0.03,0.09,0.04,0.144,0.24561403508771928,0.0,0.0288,1.7777777777777777,0.09,0.02,0.6428571428571429,0.12,0.02127659574468085,0.44928,0.21,0.314496,0.09,0.7072,0.35,0.06,0.04,0.1,0.1,0.22,0.5616,0.18,0.3517090909090909,0.03,0.0,0.4992,0.05,0.07,0.09436097560975609,0.08,0.41184,0.26,0.14328888888888888,0.0192,0.0576,0.18,0.775,0.0,0.09740487804878048,0.25583999999999996,0.12,0.17,0.0,0.13,0.0,0.08,0.0,0.1,0.02,0.0,0.7799999999999999,0.0,0.3728813559322034,0.4298666666666667,0.3376941176470588,0.0,0.0,0.0,0.15,0.0,0.2418,0.13,0.11028837209302325,0.52,0.01,0.37439999999999996,0.17,0.24,0.096,0.27,0.05,0.22,0.2,0.06
2021-10-17,0.11,0.1,0.06,2.869565217391304,0.25,0.782608695652174,0.07,0.2,0.05,1.064102564102564,0.13,0.21,0.723404255319149,0.6197183098591549,0.04,0.27,1.21875,0.2808,0.34,0.23,0.35294117647058826,0.09,0.35,0.08,0.9508196721311475,0.05,0.03,0.07,0.06,0.2784,0.2631578947368421,0.0,0.0288,1.7037037037037037,0.1,0.03,0.6285714285714286,0.13,0.02127659574468085,0.50752,0.22,0.414336,0.1,0.5824,0.32,0.06,0.05,0.12,0.09,0.22,0.4784,0.21,0.37439999999999996,0.04,0.0,0.5408,0.05,0.06,0.0,0.08,0.38688,0.27,0.13404444444444444,0.0128,0.054400000000000004,0.19,0.75,0.0,0.10349268292682925,0.27456,0.13,0.16,0.11388,0.15,0.0,0.0704,0.0,0.13,0.02,0.0,0.676,0.0,0.3728813559322034,0.2981333333333333,0.34503529411764705,0.0,0.0,0.0,0.13,0.11666086956521739,0.3588,0.13,0.17704186046511627,0.52,0.01,0.4331294117647059,0.16,0.22,0.1488,0.32,0.05,0.21,0.26,0.06
2021-10-24,0.1,0.11,0.05,2.869565217391304,0.25,0.782608695652174,0.08,0.21,0.07,0.9230769230769231,0.11,0.22,0.6595744680851063,0.6197183098591549,0.04,0.31,1.09375,0.22879999999999998,0.33,0.23,0.35294117647058826,0.09,0.32,0.08,0.8852459016393442,0.06,0.03,0.08,0.09,0.1152,0.24561403508771928,0.0,0.0256,1.5925925925925926,0.11,0.04,0.6142857142857143,0.16,0.02127659574468085,0.47423999999999994,0.23,0.35942399999999997,0.1,0.45759999999999995,0.35,0.06,0.06,0.12,0.08,0.22,0.42293333333333333,0.19,0.32901818181818177,0.03,0.0,0.2912,0.05,0.07,0.13393170731707318,0.09,0.44928,0.32,0.11093333333333333,0.016,0.048,0.19,0.7375,0.0,0.13088780487804877,0.3432,0.12,0.18,0.0,0.18,0.0,0.0704,0.0,0.13,0.01,0.10982399999999999,0.8735999999999999,0.0,0.3728813559322034,0.33973333333333333,0.26428235294117647,0.0,0.09863225806451612,0.0,0.13,0.12751304347826087,0.18719999999999998,0.11,0.13640930232558138,0.48,0.01,0.5212235294117648,0.16,0.25,0.144,0.36,0.04,0.19,0.34,0.06
2021-10-31,0.12,0.12,0.06,2.782608695652174,0.26,0.782608695652174,0.08,0.2,0.06,0.9743589743589743,0.12,0.21,0.6595744680851063,0.647887323943662,0.05,0.35,1.0625,0.19759999999999997,0.32,0.22,0.3235294117647059,0.07,0.36,0.08,0.8688524590163934,0.05,0.03,0.08,0.09,0.2016,0.24561403508771928,0.0,0.0352,1.4814814814814814,0.13,0.03,0.6285714285714286,0.14,0.02127659574468085,0.50752,0.24,0.37439999999999996,0.09,0.5304,0.35,0.06,0.06,0.14,0.08,0.19,0.4645333333333333,0.19,0.3063272727272727,0.03,0.0,0.36607999999999996,0.04,0.07,0.0,0.09,0.48672,0.28,0.1479111111111111,0.016,0.054400000000000004,0.16,0.7625,0.0,0.12784390243902438,0.35568,0.11,0.17,0.0,0.19,0.0,0.0608,0.0,0.18,0.02,0.0,0.676,0.0,0.3220338983050847,0.3605333333333333,0.26428235294117647,0.0,0.0,0.0,0.14,0.1519304347826087,0.3198,0.1,0.15962790697674417,0.5,0.02,0.5726117647058823,0.15,0.25,0.1344,0.38,0.05,0.22,0.39,0.06
2021-11-07,0.14,0.13,0.06,3.0869565217391304,0.26,0.8260869565217391,0.1,0.19,0.06,1.0256410256410255,0.11,0.2,0.6595744680851063,0.7323943661971831,0.05,0.4,1.09375,0.3016,0.41,0.22,0.35294117647058826,0.09,0.39,0.09,0.9672131147540983,0.08,0.03,0.09,0.09,0.31679999999999997,0.24561403508771928,0.0,0.032,1.8148148148148149,0.14,0.03,0.6714285714285714,0.17,0.0425531914893617,0.44928,0.26,0.35942399999999997,0.11,0.4472,0.34,0.07,0.08,0.16,0.06,0.22,0.3605333333333333,0.2,0.44247272727272724,0.04,0.0,0.416,0.05,0.07,0.10349268292682925,0.09,0.48672,0.31,0.12942222222222222,0.016,0.064,0.19,0.8,0.0,0.20089756097560976,0.312,0.12,0.18,0.0,0.17,0.0,0.054400000000000004,0.11648,0.21,0.01,0.159744,0.728,0.0,0.3728813559322034,0.28426666666666667,0.32301176470588233,0.0,0.19323870967741935,0.0,0.14,0.13293913043478262,0.3276,0.13,0.1973581395348837,0.64,0.03,0.41110588235294115,0.15,0.27,0.1248,0.39,0.04,0.21,0.48,0.06
2021-11-14,0.15,0.11,0.06,3.130434782608696,0.27,0.9130434782608695,0.09,0.17,0.05,1.0769230769230769,0.1,0.2,0.6382978723404256,0.704225352112676,0.06,0.42,1.09375,0.1768,0.38,0.23,0.3235294117647059,0.08,0.39,0.09,0.9016393442622951,0.08,0.03,0.09,0.06,0.30720000000000003,0.24561403508771928,0.0,0.032,1.6666666666666667,0.16,0.02,0.6285714285714286,0.15,0.0425531914893617,0.52416,0.23,0.264576,0.1,0.48879999999999996,0.34,0.07,0.08,0.16,0.08,0.2,0.37439999999999996,0.19,0.36305454545454546,0.05,0.0,0.36607999999999996,0.04,0.09,0.10653658536585366,0.09,0.4992,0.33,0.22648888888888888,0.016,0.0512,0.19,0.7875,0.0,0.13088780487804877,0.26208,0.12,0.17,0.0,0.2,0.0,0.0512,0.13312,0.23,0.01,0.13478400000000001,0.7487999999999999,0.0,0.3559322033898305,0.4853333333333333,0.3817411764705882,0.0,0.09058064516129032,0.0,0.13,0.0,0.20279999999999998,0.11,0.0,0.66,0.03,0.5138823529411763,0.16,0.25,0.0,0.45,0.05,0.19,0.43,0.05
2021-11-21,0.15,0.13,0.07,3.8260869565217392,0.36,1.1304347826086956,0.09,0.21,0.07,1.205128205128205,0.1,0.47,0.6808510638297872,0.8873239436619719,0.06,0.5,1.28125,0.1664,0.45,0.27,0.35294117647058826,0.06,0.47,0.1,0.8524590163934426,0.1,0.04,0.11,0.08,0.2496,0.2807017543859649,0.0,0.0384,1.3703703703703705,0.17,0.02,0.6571428571428571,0.17,0.0425531914893617,0.79872,0.27,0.29951999999999995,0.11,0.5928,0.33,0.06,0.1,0.21,0.09,0.21,0.36746666666666666,0.23,0.2949818181818182,0.04,0.0,0.34112,0.06,0.07,0.0,0.09,0.46176,0.36,0.17564444444444444,0.0128,0.0736,0.21,0.775,0.0,0.22220487804878047,0.46176,0.16,0.16,0.0,0.21,0.0,0.048,0.18581333333333333,0.35,0.02,0.17971199999999998,0.6032,0.0,0.3728813559322034,0.45759999999999995,0.38908235294117643,0.0,0.0,0.0,0.12,0.17906086956521738,0.2652,0.13,0.20606511627906976,0.82,0.04,0.5285647058823529,0.15,0.31,0.12,0.51,0.06,0.22,0.34,0.04
2021-11-28,0.17,0.13,0.06,3.8260869565217392,0.33,1.0434782608695652,0.09,0.19,0.07,1.141025641025641,0.1,0.2,0.6382978723404256,0.7887323943661971,0.07,0.5,1.15625,0.1352,0.44,0.3,0.35294117647058826,0.07,0.46,0.1,1.0491803278688525,0.1,0.04,0.1,0.08,0.2112,0.2982456140350877,0.0,0.0384,1.9259259259259258,0.15,0.02,0.6857142857142857,0.17,0.0425531914893617,0.624,0.25,0.35942399999999997,0.11,0.42639999999999995,0.35,0.07,0.11,0.22,0.09,0.21,0.42293333333333333,0.22,0.3403636363636363,0.03,0.0,0.28287999999999996,0.06,0.06,0.09436097560975609,0.12,0.54912,0.38,0.11555555555555555,0.0192,0.064,0.19,0.8,0.0,0.15828292682926828,0.38064,0.12,0.18,0.0,0.2,0.0,0.0576,0.10538666666666666,0.34,0.02,0.2496,0.676,0.0,0.3728813559322034,0.52,0.34503529411764705,0.09672,0.0,0.0,0.14,0.13293913043478262,0.2652,0.12,0.1973581395348837,0.82,0.04,0.4771764705882353,0.15,0.33,0.1056,0.39,0.04,0.24,0.35,0.06
